time_us,output_euler_abs2,output_rk4_abs2
2.7296996662958843,,7.422654261178442e+23
2.7363737486095663,,6.971951329175591e+23
2.743047830923248,,6.543269824137216e+23
2.7497219132369297,,6.135919988330676e+23
2.756395995550612,,5.749205999944284e+23
2.763070077864294,,5.382428429246753e+23
2.7697441601779755,,5.034886557197901e+23
2.7764182424916575,,4.7058805546200825e+23
2.7830923248053394,,4.394713520885932e+23
2.789766407119021,,4.1006933818784046e+23
2.7964404894327033,,3.8231346477298735e+23
2.8031145717463852,,3.5613600315468214e+23
2.8097886540600667,,3.3147019309734785e+23
2.8164627363737487,,3.082503775042269e+23
2.8231368186874306,,2.8641212392981282e+23
2.8298109010011125,,2.6589233326700533e+23
2.8364849833147945,,2.4662933599957146e+23
2.8431590656284764,,2.2856297644841628e+23
2.849833147942158,,2.116346854730143e+23
2.85650723025584,,1.9578754211705258e+23
2.863181312569522,,1.809663247102538e+23
2.8698553948832037,,1.6711755195656444e+23
2.8765294771968857,,1.541895145526408e+23
2.8832035595105676,,1.4213229789008415e+23
2.889877641824249,,1.308977964004458e+23
2.896551724137931,,1.204397201038016e+23
2.903225806451613,,1.1071359392006541e+23
2.909899888765295,,1.016767502973629e+23
2.916573971078977,,9.328831570403502e+22
2.923248053392659,,8.550919152042313e+22
2.9299221357063403,,7.830202985384453e+22
2.9365962180200222,,7.16312047852757e+22
2.943270300333704,,6.5462779539567915e+22
2.949944382647386,,5.9764470052746825e+22
2.956618464961068,,5.450560539032194e+22
2.96329254727475,,4.965708544984452e+22
2.9699666295884315,,4.519133635938055e+22
2.9766407119021134,,4.10822639613464e+22
2.9833147942157954,,3.7305205748492134e+22
2.9899888765294773,,3.38368815958887e+22
2.9966629588431593,,3.0655343609757533e+22
3.003337041156841,,2.773992539104775e+22
3.0100111234705227,,2.5071190988935947e+22
3.0166852057842046,,2.263088379705715e+22
3.0233592880978866,,2.0401875623371073e+22
3.0300333704115685,,1.8368116143237842e+22
3.0367074527252504,,1.6514582924608018e+22
3.0433815350389324,,1.4827232194307572e+22
3.050055617352614,,1.3292950495272836e+22
3.0567296996662963,,1.1899507366331167e+22
3.0634037819799778,,1.063550915876068e+22
3.0700778642936597,,9.49035408743213e+21
3.0767519466073416,,8.454188598866419e+21
3.083426028921023,,7.517865124032057e+21
3.090100111234705,,6.672901270175644e+21
3.0967741935483875,,5.911440493414113e+21
3.103448275862069,,5.226214282214198e+21
3.110122358175751,,4.610505871222455e+21
3.116796440489433,,4.058115495174005e+21
3.1234705228031143,,3.563327183764764e+21
3.1301446051167963,,3.1208770903985996e+21
3.1368186874304786,,2.725923340578933e+21
3.14349276974416,,2.37401737937086e+21
3.150166852057842,,2.0610767917735236e+21
3.156840934371524,,1.7833595649773443e+21
3.1635150166852055,,1.5374397572907658e+21
3.1701890989988875,,1.3201845349687912e+21
3.17686318131257,,1.1287325352155627e+21
3.1835372636262513,,9.60473511225202e+20
3.1902113459399333,,8.130292132258096e+20
3.196885428253615,,6.842354580613275e+20
3.2035595105672967,,5.7212533884299254e+20
3.210233592880979,,4.749135255887787e+20
3.216907675194661,,3.909816075070168e+20
3.2235817575083425,,3.188644276330635e+20
3.2302558398220245,,2.572373608616366e+20
3.2369299221357064,,2.0490448699830537e+20
3.243604004449388,,1.607876112515973e+20
3.2502780867630703,,1.2391608557245753e+20
3.2569521690767522,,9.341738539332382e+19
3.2636262513904337,,6.85083975993181e+19
3.2703003337041157,,4.8487376955691565e+19
3.2769744160177976,,3.272652969665991e+19
3.283648498331479,,2.0665184531680563e+19
3.2903225806451615,,1.1803512927623608e+19
3.2969966629588434,,5.696762163012029e+18
3.303670745272525,,1.9499663086824842e+18
3.310344827586207,,2.1310195478341587e+17
3.317018909899889,,1.7665716519246464e+17
3.3236929922135707,,1.154282869149953e+18
3.3303670745272527,,7.886515507251951e+17
3.3370411568409346,,4276066061078619.5
3.343715239154616,,1.0402760647911345e+18
3.350389321468298,,2.6049009777868636e+18
3.35706340378198,,1.4330416395174026e+18
3.363737486095662,,1.8788133952485005e+17
3.370411568409344,,1.0487581939539106e+17
3.377085650723026,,8.21011214111985e+17
3.3837597330367073,,7.832809177300393e+17
3.3904338153503892,,3.617425386978617e+16
3.397107897664071,,4.5316312275919654e+17
3.403781979977753,,1.882299325458065e+18
3.410456062291435,,1.8249766449322314e+18
3.417130144605117,,4.7610905060491424e+17
3.4238042269187985,,7062766426138563.0
3.4304783092324804,,2.4996657459914102e+17
3.437152391546163,,8.264122010098825e+17
3.4438264738598443,,3.595683963626681e+17
3.4505005561735262,,3653938776215739.5
3.457174638487208,,4.079543561125213e+17
3.4638487208008897,,1.5099413039299535e+18
3.4705228031145716,,1.5301067380357942e+18
3.477196885428254,,6.534338397441242e+17
3.4838709677419355,,4.104207935760655e+16
3.4905450500556174,,4.36803190538046e+16
3.4972191323692994,,6.061462504866484e+17
3.503893214682981,,5.243385432081885e+17
3.510567296996663,,1.5140892984255862e+17
3.517241379310345,,2.7594355858439014e+17
3.5239154616240267,,6.292892087836125e+17
3.5305895439377086,,1.3682156225654612e+18
3.5372636262513906,,4.6901622783425363e+17
3.543937708565072,,8.692855893769638e+17
3.5506117908787544,,3.511689645837046e+16
3.5572858731924364,,8.619660625221349e+16
3.563959955506118,,1.4343537778939816e+17
3.5706340378198,,9.976177359581135e+17
3.5773081201334818,,6.057407289734245e+16
3.5839822024471633,,5.702662117295962e+16
3.5906562847608456,,1.837178489746553e+17
3.5973303670745276,,2.8828603770644485e+18
3.604004449388209,,7366297297691974.0
3.610678531701891,,2.8378759851777833e+18
3.617352614015573,,3.2649084314932915e+17
3.6240266963292544,,1.1174019133203026e+16
3.630700778642937,,4.7498696356996915e+17
3.6373748609566188,,5.5530952442262637e+17
3.6440489432703003,,1.1771289303948867e+18
3.650723025583982,,3.03293202756014e+17
3.657397107897664,,4.345592865524501e+16
3.664071190211346,,2.7307513069905686e+17
3.670745272525028,,5.865869369237802e+17
3.67741935483871,,1.7260338954582625e+18
3.6840934371523915,,2.4616778766925398e+17
3.6907675194660734,,4.55370749007444e+16
3.6974416017797553,,4.1870442737343974e+17
3.7041156840934373,,5.4991139920249736e+16
3.710789766407119,,2.0191150156947564e+18
3.717463848720801,,8.353365585536541e+17
3.7241379310344827,,3.2006733317769837e+17
3.7308120133481646,,7.80095034952292e+17
3.7374860956618465,,8.983946002455584e+17
3.7441601779755285,,3.183865899142709e+17
3.7508342602892104,,6.218426993421943e+17
3.7575083426028923,,3.082125896873035e+16
3.764182424916574,,1.5758769321655642e+18
3.770856507230256,,6.826090849913367e+17
3.7775305895439377,,3.4640590430586323e+17
3.7842046718576197,,2.5050709150378432e+17
3.7908787541713016,,8.908883393850486e+17
3.7975528364849835,,1.758747634982575e+17
3.804226918798665,,5.668427598990917e+17
3.810901001112347,,1.8456836053510518e+17
3.817575083426029,,1.016935867853766e+17
3.8242491657397104,,9993413402676090.0
3.8309232480533923,,4.8290868990387117e+17
3.837597330367075,,2.0716136622331843e+18
3.8442714126807567,,1.1036850026077155e+17
3.8509454949944386,,5.249131839732854e+16
3.8576195773081206,,1.4346498675098557e+18
3.864293659621802,,1.2462335097437005e+17
3.870967741935484,,2.2761092218572923e+18
3.877641824249166,,7.14982350644495e+17
3.8843159065628474,,2.9321226711258266e+17
3.8909899888765294,,4.272291083101544e+17
3.8976640711902113,,2.9440568169758428e+16
3.904338153503893,,1.8561328528135776e+17
3.9110122358175756,,1.3716020059019658e+17
3.9176863181312576,,2.679708439073195e+17
3.924360400444939,,1.9933634973921344e+18
3.931034482758621,,4.15410882612359e+17
3.937708565072303,,1.4350030933480256e+17
3.9443826473859844,,8.077937948519758e+16
3.9510567296996664,,3.503555125284986e+18
3.9577308120133483,,1.6809662738116483e+17
3.96440489432703,,1.350571438706592e+18
3.9710789766407117,,5.962153734854669e+17
3.9777530589543937,,8.395307628064598e+16
3.984427141268075,,1.1939638733540748e+16
3.991101223581758,,2.546599153303223e+17
3.99777530589544,,9.946130733898422e+16
4.004449388209122,,4.406985529005031e+17
4.011123470522803,,3.306558902791067e+17
4.017797552836485,,1.31990631459128e+18
4.024471635150167,,7.10385526230006e+17
4.031145717463849,,1.4829093507329196e+18
4.03781979977753,,2941239993182119.0
4.044493882091213,,4.780842966597329e+18
4.051167964404894,,2.0811368813178573e+17
4.057842046718576,,1.4100583532802545e+18
4.064516129032259,,3.119075329507483e+17
4.07119021134594,,1.4664659798064067e+18
4.077864293659622,,7570535997402347.0
4.084538375973304,,9.675545164393738e+17
4.091212458286986,,1396556338335493.2
4.097886540600667,,2.0785426901325773e+17
4.10456062291435,,1.7450377544369837e+17
4.111234705228031,,1.9846688911762908e+18
4.117908787541713,,148710392009066.9
4.124582869855395,,6.345626842134002e+17
4.1312569521690765,,6.342366412833068e+17
4.137931034482758,,4.5033713180229074e+18
4.144605116796441,,1.1567315581958264e+17
4.151279199110123,,5.6306103906737856e+17
4.157953281423804,,1.9199794679172612e+16
4.164627363737487,,1.1672046373743675e+18
4.171301446051168,,9990278424373152.0
4.17797552836485,,6.201288092983791e+17
4.184649610678532,,1.574250092015296e+17
4.1913236929922135,,3.1647587972419676e+16
4.197997775305895,,3495409729800126.5
4.204671857619577,,8.744576753359203e+17
4.211345939933259,,1.0472469891101394e+16
4.218020022246941,,1.509025716573232e+17
4.224694104560624,,6.291673107370008e+17
4.231368186874305,,2.591331805531274e+18
4.238042269187987,,924043337922876.4
4.244716351501669,,1.5703676235330906e+17
4.2513904338153505,,5.757227647865446e+17
4.258064516129032,,1.6945460262313761e+18
4.264738598442714,,1.0888475814641368e+16
4.271412680756396,,3.3185003759499866e+17
4.278086763070077,,2.861172695902276e+16
4.28476084538376,,4.562631436652191e+16
4.291434927697442,,2244527113652015.8
4.298109010011124,,5.4348141137640544e+17
4.304783092324806,,86973700422113.94
4.3114571746384875,,4.3245890161305005e+17
4.318131256952169,,148407736454773.4
4.324805339265851,,1.8119702068588214e+18
4.331479421579533,,6.542113309634121e+17
4.338153503893214,,4.4728951410869894e+17
4.344827586206897,,2.6603038578884806e+17
4.351501668520578,,2.1545713693699164e+18
4.35817575083426,,3.429254728149255e+17
4.364849833147942,,1584092576366053.8
4.3715239154616246,,1.939427410685418e+16
4.378197997775306,,1.949686760761598e+17
4.384872080088988,,5.820715897470029e+16
4.39154616240267,,5.6334628018721624e+16
4.398220244716351,,8.592360219615862e+16
4.404894327030034,,5.1005390225883334e+17
4.411568409343715,,2.816236251384321e+17
4.418242491657397,,1.2345185489983754e+18
4.424916573971079,,2.2770418816382054e+17
4.431590656284761,,1.8977697877277213e+17
4.438264738598442,,1.0118085832698672e+16
4.444938820912125,,1.5458916612700544e+18
4.451612903225807,,1.9940543668740045e+17
4.458286985539488,,4.001194553398123e+16
4.464961067853171,,7.652381587566686e+16
4.471635150166852,,1.4036255264194571e+17
4.478309232480534,,3.8359720728213997e+17
4.484983314794216,,3.013211625943105e+17
4.491657397107898,,42746057826582.805
4.498331479421579,,2.062729103816416e+17
4.505005561735262,,5.2288238791227437e+17
4.511679644048943,,7.609086806022515e+17
4.5183537263626254,,1.415395696662797e+17
4.525027808676308,,5.382934664442397e+17
4.531701890989989,,2.4723126906176765e+17
4.538375973303671,,2.331526712595403e+17
4.545050055617353,,9.060195502428806e+16
4.551724137931035,,3.346417606002274e+17
4.558398220244716,,1146081051411072.2
4.565072302558399,,668350129496138.2
4.57174638487208,,7.934703717172489e+17
4.578420467185762,,9.887379349314355e+17
4.585094549499444,,7.85972185205324e+16
4.5917686318131254,,4.946259865187835e+16
4.598442714126808,,1.8876321066329366e+17
4.60511679644049,,2.7638255924188755e+17
4.611790878754172,,3.209265967589958e+17
4.618464961067853,,4.825866652469183e+16
4.625139043381536,,2.5833064519816042e+17
4.631813125695217,,497397156987746.0
4.638487208008899,,2.1370379831563228e+16
4.645161290322581,,2.676708874491055e+16
4.6518353726362625,,1.0523742119268634e+17
4.658509454949944,,1.2636835787638646e+17
4.665183537263626,,2.047395490421762e+17
4.671857619577309,,2.2014832511653603e+17
4.67853170189099,,2.556255022038663e+17
4.685205784204673,,3506136251229635.0
4.691879866518354,,1.4531431799345773e+17
4.698553948832036,,8.465819538860298e+17
4.705228031145718,,1.3810497218083722e+18
4.7119021134593995,,3.1318473776530812e+16
4.718576195773081,,8.194660517257411e+16
4.725250278086763,,3.235232172734353e+16
4.731924360400445,,8.017922622445425e+17
4.738598442714126,,3.5773061895542748e+16
4.745272525027809,,2.4661115473405504e+17
4.751946607341491,,8.18393359558191e+16
4.758620689655173,,6630459479562.292
4.765294771968855,,3058999926985390.5
4.7719688542825365,,9.30198600018847e+16
4.778642936596218,,8.140216142716405e+16
4.7853170189099,,1.3538885025313947e+17
4.791991101223582,,1.162867078038761e+17
4.798665183537263,,2.999919213416404e+17
4.805339265850946,,1.2502299604494574e+16
4.812013348164627,,2.6250646069372944e+17
4.818687430478309,,433793764680552.5
4.825361512791992,,3.644340246986467e+16
4.8320355951056735,,4.024380873933289e+17
4.838709677419355,,4.940491826363377e+17
4.845383759733037,,4.634673585109857e+16
4.852057842046719,,7.298380331387274e+16
4.8587319243604,,6.506268004274994e+16
4.865406006674083,,2.085151962295411e+17
4.872080088987764,,2.123406031498107e+16
4.878754171301446,,5.606028082941003e+17
4.885428253615128,,6.746988065703219e+16
4.89210233592881,,2.086599671558146e+17
4.898776418242492,,4.6051692767377144e+16
4.905450500556174,,7999225788290716.0
4.912124582869856,,1.879201115189524e+17
4.918798665183537,,7.68437489670571e+16
4.92547274749722,,4.17743565082076e+17
4.932146829810901,,1.5451168674065232e+17
4.938820912124583,,5.659420522021893e+16
4.945494994438265,,1.0250620377597394e+17
4.952169076751947,,8.271696573349642e+16
4.958843159065628,,1.7642667590809955e+17
4.9655172413793105,,2.3715763747183268e+16
4.972191323692992,,673031696221775.2
4.978865406006674,,1.6360380790608896e+17
4.985539488320357,,6.633403507022059e+16
4.992213570634038,,2.2032044865501194e+17
4.99888765294772,,9.186372313603011e+16
5.005561735261402,,2.1094350999552186e+17
5.012235817575084,,5.431118557602758e+16
5.018909899888765,,1053472172989191.6
5.0255839822024475,,970177012894712.4
5.032258064516129,,1454350169185977.5
5.0389321468298105,,9.14007972073144e+16
5.045606229143493,,8848039030018060.0
5.052280311457175,,1.1001242200930734e+17
5.058954393770857,,1.8331166425282448e+17
5.065628476084539,,1.8326352873627037e+17
5.072302558398221,,139627391567374.3
5.078976640711902,,2.4757006285704186e+17
5.0856507230255845,,7.41038835601654e+17
5.092324805339266,,2.0956939912041776e+17
5.0989988876529475,,6.250739558383628e+16
5.10567296996663,,1246948949288170.5
5.112347052280311,,2.1376579891619706e+17
5.119021134593993,,9.656094597442114e+16
5.125695216907676,,1.2100703230457557e+17
5.132369299221358,,2430827674625404.5
5.139043381535039,,2.9953184109144176e+16
5.1457174638487215,,3295464239777.55
5.152391546162403,,1.0807371166499066e+16
5.1590656284760845,,1.7576482218030298e+17
5.165739710789767,,2.0789611788846963e+17
5.172413793103448,,4.211087041180842e+16
5.17908787541713,,9.753013363968802e+16
5.185761957730812,,1.214344377472181e+17
5.192436040044494,,394190856962537.3
5.199110122358175,,9372099120147156.0
5.2057842046718585,,3.436984720036452e+17
5.21245828698554,,7.957209529555816e+17
5.2191323692992215,,1.2940196850843664e+17
5.225806451612904,,472867502627796.06
5.232480533926585,,3267790870229471.0
5.239154616240267,,5.9185718220614856e+16
5.245828698553949,,2.5115081845933162e+17
5.252502780867631,,1.2104958469142734e+17
5.259176863181312,,1.2541566160590429e+17
5.265850945494995,,1.8769361467468172e+16
5.272525027808676,,1.0725884520099845e+17
5.2791991101223585,,2.4326299063931548e+16
5.285873192436041,,594051824759863.5
5.292547274749722,,1.0715307333755504e+17
5.299221357063404,,1.6752153536225283e+17
5.305895439377086,,9.678897140583594e+16
5.312569521690768,,1.416183948146809e+17
5.319243604004449,,4.307989851090135e+16
5.325917686318132,,7.847746817910243e+16
5.332591768631813,,2335124172653380.0
5.339265850945495,,2.434989294773281e+17
5.345939933259177,,2.947085659081261e+17
5.3526140155728585,,4.440983203144593e+16
5.359288097886541,,2.413349903520936e+16
5.365962180200223,,3.2111797110260934e+17
5.372636262513905,,6.276212008096863e+17
5.379310344827586,,7.748446049584646e+16
5.385984427141269,,6.500505700559711e+16
5.39265850945495,,2.8323153925966576e+16
5.399332591768632,,3.673462291282897e+16
5.406006674082314,,8.566726041575016e+16
5.4126807563959956,,196866359009086.4
5.419354838709677,,1.1981541852905738e+16
5.426028921023359,,3274325944705846.0
5.432703003337042,,2199324061643557.5
5.439377085650723,,367326993569036.75
5.446051167964406,,1.282668809309335e+16
5.452725250278087,,2.6579322139530064e+16
5.459399332591769,,3.710497530357628e+16
5.466073414905451,,1.027082677525467e+17
5.472747497219133,,5.500258356357122e+16
5.479421579532814,,4879841235391237.0
5.486095661846496,,3.485096775953238e+16
5.492769744160178,,2.664597709284121e+17
5.499443826473859,,4.4503376483128346e+17
5.506117908787543,,5.3538794376410554e+17
5.512791991101224,,7.155486354550069e+16
5.519466073414906,,1.5198781988158092e+16
5.526140155728588,,2.1662195207578616e+16
5.53281423804227,,3.1317707480751264e+17
5.539488320355951,,8.27641927818231e+16
5.5461624026696335,,1.1803946015783442e+16
5.552836484983315,,7787656210833631.0
5.559510567296996,,902211025739.4946
5.566184649610679,,163383143379844.5
5.57285873192436,,5391721305962624.0
5.579532814238042,,6.4582769242266856e+16
5.586206896551725,,5053441553578528.0
5.592880978865407,,3.5702624075789524e+16
5.599555061179088,,1.3998361438786218e+16
5.6062291434927705,,2.851801153373706e+17
5.612903225806452,,8.09304235392496e+16
5.6195773081201335,,9.706276379108693e+16
5.626251390433816,,4.5973535042725523e+17
5.632925472747497,,4.162372736102836e+17
5.639599555061179,,1.564096918589973e+17
5.646273637374861,,2.347354756601494e+16
5.652947719688543,,5039490932578284.0
5.659621802002225,,1.7164720442862346e+17
5.6662958843159075,,1.3176909025455416e+17
5.672969966629589,,3.3164678681319904e+16
5.6796440489432705,,1.363481944203122e+16
5.686318131256953,,4311175439563911.5
5.692992213570634,,3.5529399041080228e+16
5.699666295884316,,1.3829300017512426e+17
5.706340378197998,,4.3810593734078264e+16
5.71301446051168,,1374329891858846.5
5.719688542825361,,2.935047956986386e+17
5.726362625139044,,2.0964845438383402e+17
5.733036707452725,,1233521132517835.8
5.7397107897664075,,8.522499002836661e+16
5.74638487208009,,2.1001631252506624e+16
5.753058954393771,,1.2825602999114573e+17
5.759733036707453,,9.87636662516135e+16
5.766407119021135,,7.344872968270875e+16
5.773081201334817,,1.0267687736504125e+17
5.779755283648498,,1.6885119805164412e+16
5.786429365962181,,1.6824317796821878e+16
5.793103448275862,,4.4981258247255256e+16
5.799777530589544,,1.4386020703328902e+16
5.806451612903226,,2.5980066984049846e+17
5.813125695216908,,5.179706336303258e+17
5.81979977753059,,1.0710176013730709e+17
5.826473859844272,,1396081289434771.8
5.833147942157954,,4.0161408840013896e+16
5.839822024471635,,2004317758242910.2
5.846496106785318,,1.514223654809934e+16
5.853170189098999,,3.805171666940885e+16
5.859844271412681,,1.5483067508388954e+16
5.866518353726363,,8226609565945712.0
5.8731924360400445,,5.565071833961501e+16
5.879866518353726,,1.399058059137866e+16
5.886540600667408,,961642969952674.1
5.893214682981091,,4228577855675179.0
5.899888765294772,,9668491646568534.0
5.906562847608455,,3.9986011642893976e+16
5.913236929922136,,4981290711288612.0
5.919911012235818,,862014884224619.2
5.9265850945495,,5168477583865536.0
5.9332591768631815,,6200752817865523.0
5.939933259176863,,2.6771571595610778e+17
5.946607341490545,,3.964448888988868e+17
5.953281423804227,,2.2079003257447613e+17
5.959955506117908,,4.282028049006623e+16
5.966629588431591,,4810314828292111.0
5.973303670745273,,3.7048593084499416e+16
5.979977753058955,,1.1061552953916018e+16
5.986651835372636,,4.950394442052978e+16
5.9933259176863185,,3.963648570782307e+16
6.0,,1323550052182668.0
